YearWeekISO,FirstDose,FirstDoseRefused,SecondDose,UnknownDose,NumberDosesReceived,Region,Population,ReportingCountry,TargetGroup,Vaccine,Denominator
2021-W09,3247,0,4190,0,91260,AT,8901064,AT,Age25_49,COM,3006228
2021-W09,27234,0,0,0,67200,AT,8901064,AT,Age25_49,AZ,3006228
2021-W09,0,0,0,0,0,AT,8901064,AT,Age25_49,JANSS,3006228
2021-W09,15443,0,1,0,67200,AT,8901064,AT,Age50_59,AZ,1396889
2021-W09,0,0,0,0,0,AT,8901064,AT,Age50_59,JANSS,1396889
2021-W09,1305,0,70,0,0,AT,8901064,AT,Age50_59,MOD,1396889
2021-W09,3532,0,2741,0,91260,AT,8901064,AT,Age50_59,COM,1396889
2021-W09,4513,0,0,0,67200,AT,8901064,AT,Age60_69,AZ,1016016
2021-W09,4195,0,1281,0,91260,AT,8901064,AT,Age60_69,COM,1016016
2021-W09,0,0,0,0,0,AT,8901064,AT,Age60_69,JANSS,1016016
2021-W09,1170,0,33,0,0,AT,8901064,AT,Age60_69,MOD,1016016
2021-W09,765,0,1,0,67200,AT,8901064,AT,Age70_79,AZ,769199
2021-W09,2381,0,32,0,0,AT,8901064,AT,Age70_79,MOD,769199
2021-W09,7130,0,1353,0,91260,AT,8901064,AT,Age70_79,COM,769199
2021-W09,0,0,0,0,0,AT,8901064,AT,Age70_79,JANSS,769199
2021-W09,144,0,0,0,67200,AT,8901064,AT,Age80+,AZ,474047
2021-W09,938,0,1150,0,0,AT,8901064,AT,Age80+,MOD,474047
2021-W09,71639,0,2822,0,91260,AT,8901064,AT,Age80+,COM,474047
2021-W09,0,0,0,0,0,AT,8901064,AT,Age80+,JANSS,474047
2021-W10,92836,0,21588,0,190710,AT,8901064,AT,1_Age60+,COM,2259262
2021-W10,0,0,0,0,0,AT,8901064,AT,1_Age60+,JANSS,2259262
2021-W10,17760,0,11,0,146400,AT,8901064,AT,1_Age60+,AZ,2259262
2021-W10,5290,0,1644,0,49200,AT,8901064,AT,1_Age60+,MOD,2259262
2021-W10,58204,0,7,0,146400,AT,8901064,AT,1_Age<60,AZ,5099181
2021-W10,6185,0,2056,0,49200,AT,8901064,AT,1_Age<60,MOD,5099181
2021-W10,42915,0,4833,0,190710,AT,8901064,AT,1_Age<60,COM,5099181
2021-W10,0,0,0,0,0,AT,8901064,AT,1_Age<60,JANSS,5099181
2021-W10,75964,0,18,0,146400,AT,8901064,AT,ALL,AZ,7358443
2021-W10,0,0,0,0,0,AT,8901064,AT,ALL,JANSS,7358443
2021-W10,11475,0,3700,0,49200,AT,8901064,AT,ALL,MOD,7358443
2021-W10,135751,0,26421,0,190710,AT,8901064,AT,ALL,COM,7358443
2021-W10,4837,0,287,0,190710,AT,8901064,AT,Age18_24,COM,696064
2021-W10,0,0,0,0,0,AT,8901064,AT,Age18_24,JANSS,696064
2021-W10,5161,0,1,0,146400,AT,8901064,AT,Age18_24,AZ,696064
2021-W10,591,0,80,0,49200,AT,8901064,AT,Age18_24,MOD,696064
2021-W10,23030,0,2690,0,190710,AT,8901064,AT,Age25_49,COM,3006228
2021-W10,34307,0,6,0,146400,AT,8901064,AT,Age25_49,AZ,3006228
2021-W10,3498,0,1152,0,49200,AT,8901064,AT,Age25_49,MOD,3006228
2021-W10,0,0,0,0,0,AT,8901064,AT,Age25_49,JANSS,3006228
2021-W10,0,0,0,0,0,AT,8901064,AT,Age50_59,JANSS,1396889
2021-W10,13838,0,1818,0,190710,AT,8901064,AT,Age50_59,COM,1396889
2021-W10,18622,0,0,0,146400,AT,8901064,AT,Age50_59,AZ,1396889
2021-W10,2066,0,824,0,49200,AT,8901064,AT,Age50_59,MOD,1396889
2021-W10,0,0,0,0,0,AT,8901064,AT,Age60_69,JANSS,1016016
2021-W10,14624,0,1443,0,190710,AT,8901064,AT,Age60_69,COM,1016016
2021-W10,1907,0,284,0,49200,AT,8901064,AT,Age60_69,MOD,1016016
2021-W10,10287,0,4,0,146400,AT,8901064,AT,Age60_69,AZ,1016016
2021-W10,23782,0,2634,0,190710,AT,8901064,AT,Age70_79,COM,769199
2021-W10,0,0,0,0,0,AT,8901064,AT,Age70_79,JANSS,769199
2021-W10,6757,0,3,0,146400,AT,8901064,AT,Age70_79,AZ,769199
2021-W10,2934,0,396,0,49200,AT,8901064,AT,Age70_79,MOD,769199
2021-W10,449,0,964,0,49200,AT,8901064,AT,Age80+,MOD,474047
2021-W10,54430,0,17511,0,190710,AT,8901064,AT,Age80+,COM,474047
2021-W10,0,0,0,0,0,AT,8901064,AT,Age80+,JANSS,474047
2021-W10,716,0,4,0,146400,AT,8901064,AT,Age80+,AZ,474047
2021-W11,15549,0,2349,0,0,AT,8901064,AT,1_Age60+,MOD,2259262
2021-W11,0,0,0,0,0,AT,8901064,AT,1_Age60+,JANSS,2259262
2021-W11,23423,0,14,0,19200,AT,8901064,AT,1_Age60+,AZ,2259262
2021-W11,73458,0,38479,0,93600,AT,8901064,AT,1_Age60+,COM,2259262
2021-W11,0,0,0,0,0,AT,8901064,AT,1_Age<60,JANSS,5099181
2021-W11,14937,0,4314,0,93600,AT,8901064,AT,1_Age<60,COM,5099181
2021-W11,12017,0,1719,0,0,AT,8901064,AT,1_Age<60,MOD,5099181
2021-W11,48489,0,27,0,19200,AT,8901064,AT,1_Age<60,AZ,5099181
2021-W11,27566,0,4068,0,0,AT,8901064,AT,ALL,MOD,7358443
2021-W11,0,0,0,0,0,AT,8901064,AT,ALL,JANSS,7358443
2021-W11,71912,0,41,0,19200,AT,8901064,AT,ALL,AZ,7358443
2021-W11,88395,0,42793,0,93600,AT,8901064,AT,ALL,COM,7358443
2021-W11,0,0,0,0,0,AT,8901064,AT,Age18_24,JANSS,696064
2021-W11,3343,0,2,0,19200,AT,8901064,AT,Age18_24,AZ,696064
2021-W11,1107,0,268,0,93600,AT,8901064,AT,Age18_24,COM,696064
2021-W11,1235,0,88,0,0,AT,8901064,AT,Age18_24,MOD,696064
2021-W11,27888,0,15,0,19200,AT,8901064,AT,Age25_49,AZ,3006228
2021-W11,0,0,0,0,0,AT,8901064,AT,Age25_49,JANSS,3006228
2021-W11,5916,0,946,0,0,AT,8901064,AT,Age25_49,MOD,3006228
2021-W11,7070,0,2274,0,93600,AT,8901064,AT,Age25_49,COM,3006228
2021-W11,17207,0,10,0,19200,AT,8901064,AT,Age50_59,AZ,1396889
2021-W11,6486,0,1732,0,93600,AT,8901064,AT,Age50_59,COM,1396889
2021-W11,0,0,0,0,0,AT,8901064,AT,Age50_59,JANSS,1396889
2021-W11,4804,0,683,0,0,AT,8901064,AT,Age50_59,MOD,1396889
2021-W11,10915,0,6,0,19200,AT,8901064,AT,Age60_69,AZ,1016016
2021-W11,0,0,0,0,0,AT,8901064,AT,Age60_69,JANSS,1016016
2021-W11,4818,0,508,0,0,AT,8901064,AT,Age60_69,MOD,1016016
2021-W11,12923,0,1873,0,93600,AT,8901064,AT,Age60_69,COM,1016016
2021-W11,0,0,0,0,0,AT,8901064,AT,Age70_79,JANSS,769199
2021-W11,9526,0,4,0,19200,AT,8901064,AT,Age70_79,AZ,769199
2021-W11,30902,0,3584,0,93600,AT,8901064,AT,Age70_79,COM,769199
2021-W11,7463,0,588,0,0,AT,8901064,AT,Age70_79,MOD,769199
2021-W11,2982,0,4,0,19200,AT,8901064,AT,Age80+,AZ,474047
2021-W11,3268,0,1253,0,0,AT,8901064,AT,Age80+,MOD,474047
2021-W11,29633,0,33022,0,93600,AT,8901064,AT,Age80+,COM,474047
2021-W11,0,0,0,0,0,AT,8901064,AT,Age80+,JANSS,474047
2021-W12,41232,0,79872,0,128700,AT,8901064,AT,1_Age60+,COM,2259262
2021-W12,11763,0,2477,0,74400,AT,8901064,AT,1_Age60+,MOD,2259262
2021-W12,31144,0,67,0,19200,AT,8901064,AT,1_Age60+,AZ,2259262
2021-W12,4,0,0,0,0,AT,8901064,AT,1_Age60+,JANSS,2259262
2021-W12,15894,0,7062,0,128700,AT,8901064,AT,1_Age<60,COM,5099181
2021-W12,4,0,0,0,0,AT,8901064,AT,1_Age<60,JANSS,5099181
2021-W12,9330,0,1618,0,74400,AT,8901064,AT,1_Age<60,MOD,5099181
2021-W12,42350,0,20,0,19200,AT,8901064,AT,1_Age<60,AZ,5099181
2021-W12,8,0,0,0,0,AT,8901064,AT,ALL,JANSS,7358443
2021-W12,57126,0,86934,0,128700,AT,8901064,AT,ALL,COM,7358443
2021-W12,73494,0,87,0,19200,AT,8901064,AT,ALL,AZ,7358443
2021-W12,21093,0,4095,0,74400,AT,8901064,AT,ALL,MOD,7358443
2021-W12,1033,0,405,0,128700,AT,8901064,AT,Age18_24,COM,696064
2021-W12,0,0,0,0,0,AT,8901064,AT,Age18_24,JANSS,696064
2021-W12,872,0,118,0,74400,AT,8901064,AT,Age18_24,MOD,696064
2021-W12,3310,0,0,0,19200,AT,8901064,AT,Age18_24,AZ,696064
2021-W12,5019,0,756,0,74400,AT,8901064,AT,Age25_49,MOD,3006228
2021-W12,0,0,0,0,0,AT,8901064,AT,Age25_49,JANSS,3006228
2021-W12,8148,0,3179,0,128700,AT,8901064,AT,Age25_49,COM,3006228
2021-W12,23191,0,5,0,19200,AT,8901064,AT,Age25_49,AZ,3006228
2021-W12,4,0,0,0,0,AT,8901064,AT,Age50_59,JANSS,1396889
2021-W12,3409,0,737,0,74400,AT,8901064,AT,Age50_59,MOD,1396889
2021-W12,15798,0,15,0,19200,AT,8901064,AT,Age50_59,AZ,1396889
2021-W12,6537,0,3401,0,128700,AT,8901064,AT,Age50_59,COM,1396889
2021-W12,2992,0,874,0,74400,AT,8901064,AT,Age60_69,MOD,1016016
2021-W12,3,0,0,0,0,AT,8901064,AT,Age60_69,JANSS,1016016
2021-W12,11482,0,16,0,19200,AT,8901064,AT,Age60_69,AZ,1016016
2021-W12,9128,0,4001,0,128700,AT,8901064,AT,Age60_69,COM,1016016
2021-W12,20349,0,6857,0,128700,AT,8901064,AT,Age70_79,COM,769199
2021-W12,6687,0,847,0,74400,AT,8901064,AT,Age70_79,MOD,769199
2021-W12,1,0,0,0,0,AT,8901064,AT,Age70_79,JANSS,769199
2021-W12,15197,0,13,0,19200,AT,8901064,AT,Age70_79,AZ,769199
2021-W12,0,0,0,0,0,AT,8901064,AT,Age80+,JANSS,474047
2021-W12,2084,0,756,0,74400,AT,8901064,AT,Age80+,MOD,474047
2021-W12,4465,0,38,0,19200,AT,8901064,AT,Age80+,AZ,474047
2021-W12,11755,0,69014,0,128700,AT,8901064,AT,Age80+,COM,474047
2021-W13,19792,0,44,0,199200,AT,8901064,AT,1_Age60+,AZ,2259262
2021-W13,23827,0,3848,0,0,AT,8901064,AT,1_Age60+,MOD,2259262
2021-W13,1,0,0,0,0,AT,8901064,AT,1_Age60+,JANSS,2259262
2021-W13,62503,0,64831,0,128700,AT,8901064,AT,1_Age60+,COM,2259262
2021-W13,5908,0,2297,0,0,AT,8901064,AT,1_Age<60,MOD,5099181
2021-W13,4,0,0,0,0,AT,8901064,AT,1_Age<60,JANSS,5099181
2021-W13,10981,0,7996,0,128700,AT,8901064,AT,1_Age<60,COM,5099181
2021-W13,17979,0,88,0,199200,AT,8901064,AT,1_Age<60,AZ,5099181
2021-W13,5,0,0,0,0,AT,8901064,AT,ALL,JANSS,7358443
2021-W13,29735,0,6145,0,0,AT,8901064,AT,ALL,MOD,7358443
2021-W13,37771,0,132,0,199200,AT,8901064,AT,ALL,AZ,7358443
2021-W13,73484,0,72827,0,128700,AT,8901064,AT,ALL,COM,7358443
2021-W13,0,0,0,0,0,AT,8901064,AT,Age18_24,JANSS,696064
2021-W13,548,0,222,0,0,AT,8901064,AT,Age18_24,MOD,696064
2021-W13,733,0,676,0,128700,AT,8901064,AT,Age18_24,COM,696064
2021-W13,1531,0,16,0,199200,AT,8901064,AT,Age18_24,AZ,696064
2021-W13,9276,0,39,0,199200,AT,8901064,AT,Age25_49,AZ,3006228
2021-W13,4,0,0,0,0,AT,8901064,AT,Age25_49,JANSS,3006228
2021-W13,5254,0,3861,0,128700,AT,8901064,AT,Age25_49,COM,3006228
2021-W13,2810,0,1179,0,0,AT,8901064,AT,Age25_49,MOD,3006228
2021-W13,2530,0,887,0,0,AT,8901064,AT,Age50_59,MOD,1396889
2021-W13,0,0,0,0,0,AT,8901064,AT,Age50_59,JANSS,1396889
2021-W13,4855,0,3353,0,128700,AT,8901064,AT,Age50_59,COM,1396889
2021-W13,7136,0,30,0,199200,AT,8901064,AT,Age50_59,AZ,1396889
2021-W13,6596,0,12,0,199200,AT,8901064,AT,Age60_69,AZ,1016016
2021-W13,1,0,0,0,0,AT,8901064,AT,Age60_69,JANSS,1016016
2021-W13,3059,0,829,0,0,AT,8901064,AT,Age60_69,MOD,1016016
2021-W13,7517,0,5529,0,128700,AT,8901064,AT,Age60_69,COM,1016016
2021-W13,19284,0,2144,0,0,AT,8901064,AT,Age70_79,MOD,769199
2021-W13,35792,0,14457,0,128700,AT,8901064,AT,Age70_79,COM,769199
2021-W13,0,0,0,0,0,AT,8901064,AT,Age70_79,JANSS,769199
2021-W13,9430,0,12,0,199200,AT,8901064,AT,Age70_79,AZ,769199
2021-W13,0,0,0,0,0,AT,8901064,AT,Age80+,JANSS,474047
2021-W13,1484,0,875,0,0,AT,8901064,AT,Age80+,MOD,474047
2021-W13,3766,0,20,0,199200,AT,8901064,AT,Age80+,AZ,474047
2021-W13,19194,0,44845,0,128700,AT,8901064,AT,Age80+,COM,474047
2021-W14,83649,0,80733,0,196560,AT,8901064,AT,1_Age60+,COM,2259262
2021-W14,23211,0,5420,0,62400,AT,8901064,AT,1_Age60+,MOD,2259262
2021-W14,68161,0,85,0,0,AT,8901064,AT,1_Age60+,AZ,2259262
2021-W14,2,0,0,0,0,AT,8901064,AT,1_Age60+,JANSS,2259262
2021-W14,4098,0,6415,0,62400,AT,8901064,AT,1_Age<60,MOD,5099181
2021-W14,11647,0,42564,0,196560,AT,8901064,AT,1_Age<60,COM,5099181
2021-W14,2,0,0,0,0,AT,8901064,AT,1_Age<60,JANSS,5099181
2021-W14,20659,0,155,0,0,AT,8901064,AT,1_Age<60,AZ,5099181
2021-W14,4,0,0,0,0,AT,8901064,AT,ALL,JANSS,7358443
2021-W14,88820,0,240,0,0,AT,8901064,AT,ALL,AZ,7358443
2021-W14,95296,0,123297,0,196560,AT,8901064,AT,ALL,COM,7358443
2021-W14,27309,0,11835,0,62400,AT,8901064,AT,ALL,MOD,7358443
2021-W14,687,0,4559,0,196560,AT,8901064,AT,Age18_24,COM,696064
2021-W14,1503,0,11,0,0,AT,8901064,AT,Age18_24,AZ,696064
2021-W14,0,0,0,0,0,AT,8901064,AT,Age18_24,JANSS,696064
2021-W14,313,0,603,0,62400,AT,8901064,AT,Age18_24,MOD,696064
2021-W14,2086,0,3569,0,62400,AT,8901064,AT,Age25_49,MOD,3006228
2021-W14,0,0,0,0,0,AT,8901064,AT,Age25_49,JANSS,3006228
2021-W14,5122,0,22625,0,196560,AT,8901064,AT,Age25_49,COM,3006228
2021-W14,10002,0,95,0,0,AT,8901064,AT,Age25_49,AZ,3006228
2021-W14,5667,0,14225,0,196560,AT,8901064,AT,Age50_59,COM,1396889
2021-W14,9102,0,49,0,0,AT,8901064,AT,Age50_59,AZ,1396889
2021-W14,1677,0,2215,0,62400,AT,8901064,AT,Age50_59,MOD,1396889
2021-W14,2,0,0,0,0,AT,8901064,AT,Age50_59,JANSS,1396889
2021-W14,0,0,0,0,0,AT,8901064,AT,Age60_69,JANSS,1016016
2021-W14,22835,0,15955,0,196560,AT,8901064,AT,Age60_69,COM,1016016
2021-W14,6415,0,2073,0,62400,AT,8901064,AT,Age60_69,MOD,1016016
2021-W14,25473,0,17,0,0,AT,8901064,AT,Age60_69,AZ,1016016
2021-W14,39151,0,28,0,0,AT,8901064,AT,Age70_79,AZ,769199
2021-W14,2,0,0,0,0,AT,8901064,AT,Age70_79,JANSS,769199
2021-W14,15523,0,2887,0,62400,AT,8901064,AT,Age70_79,MOD,769199
2021-W14,46169,0,29045,0,196560,AT,8901064,AT,Age70_79,COM,769199
2021-W14,1273,0,460,0,62400,AT,8901064,AT,Age80+,MOD,474047
2021-W14,14645,0,35733,0,196560,AT,8901064,AT,Age80+,COM,474047
2021-W14,3537,0,40,0,0,AT,8901064,AT,Age80+,AZ,474047
2021-W14,0,0,0,0,0,AT,8901064,AT,Age80+,JANSS,474047
2021-W15,10915,0,14973,0,0,AT,8901064,AT,1_Age60+,MOD,2259262
2021-W15,66425,0,77,0,26400,AT,8901064,AT,1_Age60+,AZ,2259262
2021-W15,124098,0,49408,0,197730,AT,8901064,AT,1_Age60+,COM,2259262
2021-W15,2,0,0,0,16800,AT,8901064,AT,1_Age60+,JANSS,2259262
2021-W15,37298,0,18623,0,197730,AT,8901064,AT,1_Age<60,COM,5099181
2021-W15,27305,0,306,0,26400,AT,8901064,AT,1_Age<60,AZ,5099181
2021-W15,0,0,0,0,16800,AT,8901064,AT,1_Age<60,JANSS,5099181
2021-W15,4927,0,11162,0,0,AT,8901064,AT,1_Age<60,MOD,5099181
2021-W15,93730,0,383,0,26400,AT,8901064,AT,ALL,AZ,7358443
2021-W15,2,0,0,0,16800,AT,8901064,AT,ALL,JANSS,7358443
2021-W15,161396,0,68031,0,197730,AT,8901064,AT,ALL,COM,7358443
2021-W15,15842,0,26135,0,0,AT,8901064,AT,ALL,MOD,7358443
2021-W15,0,0,0,0,16800,AT,8901064,AT,Age18_24,JANSS,696064
2021-W15,343,0,1162,0,0,AT,8901064,AT,Age18_24,MOD,696064
2021-W15,1508,0,74,0,26400,AT,8901064,AT,Age18_24,AZ,696064
2021-W15,1938,0,1352,0,197730,AT,8901064,AT,Age18_24,COM,696064
2021-W15,17186,0,9367,0,197730,AT,8901064,AT,Age25_49,COM,3006228
2021-W15,0,0,0,0,16800,AT,8901064,AT,Age25_49,JANSS,3006228
2021-W15,14021,0,126,0,26400,AT,8901064,AT,Age25_49,AZ,3006228
2021-W15,2496,0,5482,0,0,AT,8901064,AT,Age25_49,MOD,3006228
2021-W15,2059,0,4459,0,0,AT,8901064,AT,Age50_59,MOD,1396889
2021-W15,11712,0,103,0,26400,AT,8901064,AT,Age50_59,AZ,1396889
2021-W15,17836,0,7588,0,197730,AT,8901064,AT,Age50_59,COM,1396889
2021-W15,0,0,0,0,16800,AT,8901064,AT,Age50_59,JANSS,1396889
2021-W15,0,0,0,0,16800,AT,8901064,AT,Age60_69,JANSS,1016016
2021-W15,5599,0,4626,0,0,AT,8901064,AT,Age60_69,MOD,1016016
2021-W15,27483,0,42,0,26400,AT,8901064,AT,Age60_69,AZ,1016016
2021-W15,52555,0,11949,0,197730,AT,8901064,AT,Age60_69,COM,1016016
2021-W15,36399,0,23,0,26400,AT,8901064,AT,Age70_79,AZ,769199
2021-W15,5068,0,7192,0,0,AT,8901064,AT,Age70_79,MOD,769199
2021-W15,64060,0,25413,0,197730,AT,8901064,AT,Age70_79,COM,769199
2021-W15,2,0,0,0,16800,AT,8901064,AT,Age70_79,JANSS,769199
2021-W15,7483,0,12046,0,197730,AT,8901064,AT,Age80+,COM,474047
2021-W15,2543,0,12,0,26400,AT,8901064,AT,Age80+,AZ,474047
2021-W15,0,0,0,0,16800,AT,8901064,AT,Age80+,JANSS,474047
2021-W15,248,0,3155,0,0,AT,8901064,AT,Age80+,MOD,474047
2021-W16,24140,0,62,0,64800,AT,8901064,AT,1_Age60+,AZ,2259262
2021-W16,136106,0,33091,0,197730,AT,8901064,AT,1_Age60+,COM,2259262
2021-W16,8813,0,10465,0,34800,AT,8901064,AT,1_Age60+,MOD,2259262
2021-W16,2,0,0,0,0,AT,8901064,AT,1_Age60+,JANSS,2259262
2021-W16,83627,0,5999,0,197730,AT,8901064,AT,1_Age<60,COM,5099181
2021-W16,9396,0,7915,0,34800,AT,8901064,AT,1_Age<60,MOD,5099181
2021-W16,1,0,0,0,0,AT,8901064,AT,1_Age<60,JANSS,5099181
2021-W16,23689,0,395,0,64800,AT,8901064,AT,1_Age<60,AZ,5099181
2021-W16,219733,0,39090,0,197730,AT,8901064,AT,ALL,COM,7358443
2021-W16,3,0,0,0,0,AT,8901064,AT,ALL,JANSS,7358443
2021-W16,47829,0,457,0,64800,AT,8901064,AT,ALL,AZ,7358443
2021-W16,18209,0,18380,0,34800,AT,8901064,AT,ALL,MOD,7358443
2021-W16,4046,0,400,0,197730,AT,8901064,AT,Age18_24,COM,696064
2021-W16,2117,0,43,0,64800,AT,8901064,AT,Age18_24,AZ,696064
2021-W16,0,0,0,0,0,AT,8901064,AT,Age18_24,JANSS,696064
2021-W16,530,0,722,0,34800,AT,8901064,AT,Age18_24,MOD,696064
2021-W16,1,0,0,0,0,AT,8901064,AT,Age25_49,JANSS,3006228
2021-W16,37487,0,3129,0,197730,AT,8901064,AT,Age25_49,COM,3006228
2021-W16,4429,0,4232,0,34800,AT,8901064,AT,Age25_49,MOD,3006228
2021-W16,11183,0,226,0,64800,AT,8901064,AT,Age25_49,AZ,3006228
2021-W16,41272,0,2400,0,197730,AT,8901064,AT,Age50_59,COM,1396889
2021-W16,0,0,0,0,0,AT,8901064,AT,Age50_59,JANSS,1396889
2021-W16,4421,0,2934,0,34800,AT,8901064,AT,Age50_59,MOD,1396889
2021-W16,10285,0,124,0,64800,AT,8901064,AT,Age50_59,AZ,1396889
2021-W16,16241,0,39,0,64800,AT,8901064,AT,Age60_69,AZ,1016016
2021-W16,5363,0,2527,0,34800,AT,8901064,AT,Age60_69,MOD,1016016
2021-W16,81998,0,4153,0,197730,AT,8901064,AT,Age60_69,COM,1016016
2021-W16,1,0,0,0,0,AT,8901064,AT,Age60_69,JANSS,1016016
2021-W16,3176,0,6059,0,34800,AT,8901064,AT,Age70_79,MOD,769199
2021-W16,6926,0,23,0,64800,AT,8901064,AT,Age70_79,AZ,769199
2021-W16,49076,0,13516,0,197730,AT,8901064,AT,Age70_79,COM,769199
2021-W16,1,0,0,0,0,AT,8901064,AT,Age70_79,JANSS,769199
2021-W16,0,0,0,0,0,AT,8901064,AT,Age80+,JANSS,474047
2021-W16,973,0,0,0,64800,AT,8901064,AT,Age80+,AZ,474047
2021-W16,5032,0,15422,0,197730,AT,8901064,AT,Age80+,COM,474047
2021-W16,274,0,1879,0,34800,AT,8901064,AT,Age80+,MOD,474047
2021-W17,12877,0,12702,0,40800,AT,8901064,AT,1_Age60+,MOD,2259262
2021-W17,72,0,0,0,12000,AT,8901064,AT,1_Age60+,JANSS,2259262
2021-W17,16032,0,598,0,319200,AT,8901064,AT,1_Age60+,AZ,2259262
2021-W17,112621,0,35575,0,296010,AT,8901064,AT,1_Age60+,COM,2259262
2021-W17,18374,0,6479,0,319200,AT,8901064,AT,1_Age<60,AZ,5099181
2021-W17,133,0,0,0,12000,AT,8901064,AT,1_Age<60,JANSS,5099181
2021-W17,7740,0,5072,0,40800,AT,8901064,AT,1_Age<60,MOD,5099181
2021-W17,114500,0,6060,0,296010,AT,8901064,AT,1_Age<60,COM,5099181
2021-W17,34406,0,7077,0,319200,AT,8901064,AT,ALL,AZ,7358443
2021-W17,205,0,0,0,12000,AT,8901064,AT,ALL,JANSS,7358443
2021-W17,20617,0,17774,0,40800,AT,8901064,AT,ALL,MOD,7358443
2021-W17,227121,0,41635,0,296010,AT,8901064,AT,ALL,COM,7358443
2021-W17,1432,0,1206,0,319200,AT,8901064,AT,Age18_24,AZ,696064
2021-W17,509,0,398,0,40800,AT,8901064,AT,Age18_24,MOD,696064
2021-W17,7265,0,391,0,296010,AT,8901064,AT,Age18_24,COM,696064
2021-W17,9,0,0,0,12000,AT,8901064,AT,Age18_24,JANSS,696064
2021-W17,44880,0,2989,0,296010,AT,8901064,AT,Age25_49,COM,3006228
2021-W17,80,0,0,0,12000,AT,8901064,AT,Age25_49,JANSS,3006228
2021-W17,9525,0,3544,0,319200,AT,8901064,AT,Age25_49,AZ,3006228
2021-W17,3012,0,2554,0,40800,AT,8901064,AT,Age25_49,MOD,3006228
2021-W17,7357,0,1715,0,319200,AT,8901064,AT,Age50_59,AZ,1396889
2021-W17,4189,0,2106,0,40800,AT,8901064,AT,Age50_59,MOD,1396889
2021-W17,61442,0,2583,0,296010,AT,8901064,AT,Age50_59,COM,1396889
2021-W17,43,0,0,0,12000,AT,8901064,AT,Age50_59,JANSS,1396889
2021-W17,87334,0,8025,0,296010,AT,8901064,AT,Age60_69,COM,1016016
2021-W17,18,0,0,0,12000,AT,8901064,AT,Age60_69,JANSS,1016016
2021-W17,12472,0,514,0,319200,AT,8901064,AT,Age60_69,AZ,1016016
2021-W17,9614,0,2419,0,40800,AT,8901064,AT,Age60_69,MOD,1016016
2021-W17,2956,0,9263,0,40800,AT,8901064,AT,Age70_79,MOD,769199
2021-W17,22295,0,25410,0,296010,AT,8901064,AT,Age70_79,COM,769199
2021-W17,2658,0,74,0,319200,AT,8901064,AT,Age70_79,AZ,769199
2021-W17,24,0,0,0,12000,AT,8901064,AT,Age70_79,JANSS,769199
2021-W17,307,0,1020,0,40800,AT,8901064,AT,Age80+,MOD,474047
2021-W17,2992,0,2140,0,296010,AT,8901064,AT,Age80+,COM,474047
2021-W17,902,0,10,0,319200,AT,8901064,AT,Age80+,AZ,474047
2021-W17,30,0,0,0,12000,AT,8901064,AT,Age80+,JANSS,474047
2021-W18,6859,0,15809,0,58800,AT,8901064,AT,1_Age60+,MOD,2259262
2021-W18,1660,0,0,0,0,AT,8901064,AT,1_Age60+,JANSS,2259262
2021-W18,90130,0,59414,0,308880,AT,8901064,AT,1_Age60+,COM,2259262
2021-W18,10150,0,2271,0,0,AT,8901064,AT,1_Age60+,AZ,2259262
2021-W18,22140,0,3399,0,58800,AT,8901064,AT,1_Age<60,MOD,5099181
2021-W18,24745,0,23934,0,0,AT,8901064,AT,1_Age<60,AZ,5099181
2021-W18,164305,0,8566,0,308880,AT,8901064,AT,1_Age<60,COM,5099181
2021-W18,4259,0,0,0,0,AT,8901064,AT,1_Age<60,JANSS,5099181
2021-W18,34895,0,26205,0,0,AT,8901064,AT,ALL,AZ,7358443
2021-W18,254435,0,67980,0,308880,AT,8901064,AT,ALL,COM,7358443
2021-W18,5919,0,0,0,0,AT,8901064,AT,ALL,JANSS,7358443
2021-W18,28999,0,19208,0,58800,AT,8901064,AT,ALL,MOD,7358443
2021-W18,1248,0,199,0,58800,AT,8901064,AT,Age18_24,MOD,696064
2021-W18,417,0,0,0,0,AT,8901064,AT,Age18_24,JANSS,696064
2021-W18,10378,0,542,0,308880,AT,8901064,AT,Age18_24,COM,696064
2021-W18,2481,0,3303,0,0,AT,8901064,AT,Age18_24,AZ,696064
2021-W18,2595,0,0,0,0,AT,8901064,AT,Age25_49,JANSS,3006228
2021-W18,11377,0,13208,0,0,AT,8901064,AT,Age25_49,AZ,3006228
2021-W18,9242,0,1694,0,58800,AT,8901064,AT,Age25_49,MOD,3006228
2021-W18,74197,0,4221,0,308880,AT,8901064,AT,Age25_49,COM,3006228
2021-W18,10764,0,7368,0,0,AT,8901064,AT,Age50_59,AZ,1396889
2021-W18,78189,0,3701,0,308880,AT,8901064,AT,Age50_59,COM,1396889
2021-W18,11585,0,1488,0,58800,AT,8901064,AT,Age50_59,MOD,1396889
2021-W18,1226,0,0,0,0,AT,8901064,AT,Age50_59,JANSS,1396889
2021-W18,4766,0,2395,0,58800,AT,8901064,AT,Age60_69,MOD,1016016
2021-W18,66374,0,17352,0,308880,AT,8901064,AT,Age60_69,COM,1016016
2021-W18,7715,0,2083,0,0,AT,8901064,AT,Age60_69,AZ,1016016
2021-W18,954,0,0,0,0,AT,8901064,AT,Age60_69,JANSS,1016016
2021-W18,1788,0,12213,0,58800,AT,8901064,AT,Age70_79,MOD,769199
